"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Atmospheric","atmospheric:chiseled_persimmon_travertine",3317,"Chiseled Persimmon Travertine","atmospheric:chiseled_persimmon_travertine_from_cut_persimmon_travertine_stonecutting",""
"Atmospheric","atmospheric:chiseled_persimmon_travertine",3317,"Chiseled Persimmon Travertine","atmospheric:chiseled_persimmon_travertine_from_persimmon_travertine_stonecutting",""
"Atmospheric","atmospheric:chiseled_red_arid_sandstone",3360,"Chiseled Red Arid Sandstone","atmospheric:chiseled_red_arid_sandstone","forge:sandstone"
"Atmospheric","atmospheric:chiseled_red_arid_sandstone",3360,"Chiseled Red Arid Sandstone","atmospheric:chiseled_red_arid_sandstone_from_red_arid_sandstone_stonecutting","forge:sandstone"
"Atmospheric","atmospheric:chiseled_saffron_travertine",3318,"Chiseled Saffron Travertine","atmospheric:chiseled_saffron_travertine",""
"Atmospheric","atmospheric:chiseled_saffron_travertine",3318,"Chiseled Saffron Travertine","atmospheric:chiseled_saffron_travertine_from_cut_saffron_travertine_stonecutting",""
"Atmospheric","atmospheric:chiseled_saffron_travertine",3318,"Chiseled Saffron Travertine","atmospheric:chiseled_saffron_travertine_from_saffron_travertine_stonecutting",""
"Atmospheric","atmospheric:crustose_wood",3465,"Crustose Wood","atmospheric:crustose_wood","atmospheric:aspen_logs, minecraft:logs, minecraft:logs_that_burn"
"Atmospheric","atmospheric:cut_arid_sandstone",3347,"Cut Arid Sandstone","atmospheric:cut_arid_sandstone","forge:sandstone"
"Atmospheric","atmospheric:cut_arid_sandstone",3347,"Cut Arid Sandstone","atmospheric:cut_arid_sandstone_from_arid_sandstone_stonecutting","forge:sandstone"
"Atmospheric","atmospheric:cut_arid_sandstone_slab",3348,"Cut Arid Sandstone Slab","atmospheric:cut_arid_sandstone_slab","minecraft:slabs"
"Atmospheric","atmospheric:cut_arid_sandstone_slab",3348,"Cut Arid Sandstone Slab","atmospheric:cut_arid_sandstone_slab_from_arid_sandstone_stonecutting","minecraft:slabs"
"Atmospheric","atmospheric:cut_arid_sandstone_slab",3348,"Cut Arid Sandstone Slab","atmospheric:cut_arid_sandstone_slab_from_cut_arid_sandstone_stonecutting","minecraft:slabs"
"Atmospheric","atmospheric:cut_arid_sandstone_slab",3348,"Cut Arid Sandstone Slab","atmospheric:cut_arid_sandstone_vertical_slab_revert","minecraft:slabs"
"Atmospheric","atmospheric:cut_arid_sandstone_vertical_slab",3387,"Cut Arid Sandstone Vertical Slab","atmospheric:cut_arid_sandstone_vertical_slab",""
"Atmospheric","atmospheric:cut_arid_sandstone_vertical_slab",3387,"Cut Arid Sandstone Vertical Slab","atmospheric:cut_arid_sandstone_vertical_slab_from_arid_sandstone_stonecutting",""
"Atmospheric","atmospheric:cut_arid_sandstone_vertical_slab",3387,"Cut Arid Sandstone Vertical Slab","atmospheric:cut_arid_sandstone_vertical_slab_from_cut_arid_sandstone_stonecutting",""
"Atmospheric","atmospheric:cut_ivory_travertine",3319,"Cut Ivory Travertine","atmospheric:cut_ivory_travertine",""
"Atmospheric","atmospheric:cut_ivory_travertine",3319,"Cut Ivory Travertine","atmospheric:cut_ivory_travertine_from_ivory_travertine_stonecutting",""
"Atmospheric","atmospheric:cut_peach_travertine",3320,"Cut Peach Travertine","atmospheric:cut_peach_travertine",""
"Atmospheric","atmospheric:cut_peach_travertine",3320,"Cut Peach Travertine","atmospheric:cut_peach_travertine_from_peach_travertine_stonecutting",""
"Atmospheric","atmospheric:cut_persimmon_travertine",3321,"Cut Persimmon Travertine","atmospheric:cut_persimmon_travertine",""
"Atmospheric","atmospheric:cut_persimmon_travertine",3321,"Cut Persimmon Travertine","atmospheric:cut_persimmon_travertine_from_persimmon_travertine_stonecutting",""
"Atmospheric","atmospheric:cut_red_arid_sandstone",3358,"Cut Red Arid Sandstone","atmospheric:cut_red_arid_sandstone","forge:sandstone"
"Atmospheric","atmospheric:cut_red_arid_sandstone",3358,"Cut Red Arid Sandstone","atmospheric:cut_red_arid_sandstone_from_red_arid_sandstone_stonecutting","forge:sandstone"
"Atmospheric","atmospheric:cut_red_arid_sandstone_slab",3359,"Cut Red Arid Sandstone Slab","atmospheric:cut_red_arid_sandstone_slab","minecraft:slabs"
"Atmospheric","atmospheric:cut_red_arid_sandstone_slab",3359,"Cut Red Arid Sandstone Slab","atmospheric:cut_red_arid_sandstone_slab_from_cut_red_arid_sandstone_stonecutting","minecraft:slabs"
"Atmospheric","atmospheric:cut_red_arid_sandstone_slab",3359,"Cut Red Arid Sandstone Slab","atmospheric:cut_red_arid_sandstone_slab_from_red_arid_sandstone_stonecutting","minecraft:slabs"
"Atmospheric","atmospheric:cut_red_arid_sandstone_slab",3359,"Cut Red Arid Sandstone Slab","atmospheric:cut_red_arid_sandstone_vertical_slab_revert","minecraft:slabs"
"Atmospheric","atmospheric:cut_red_arid_sandstone_vertical_slab",3395,"Cut Red Arid Sandstone Vertical Slab","atmospheric:cut_red_arid_sandstone_vertical_slab",""
"Atmospheric","atmospheric:cut_red_arid_sandstone_vertical_slab",3395,"Cut Red Arid Sandstone Vertical Slab","atmospheric:cut_red_arid_sandstone_vertical_slab_from_cut_red_arid_sandstone_stonecutting",""
"Atmospheric","atmospheric:cut_red_arid_sandstone_vertical_slab",3395,"Cut Red Arid Sandstone Vertical Slab","atmospheric:cut_red_arid_sandstone_vertical_slab_from_red_arid_sandstone_stonecutting",""
"Atmospheric","atmospheric:cut_saffron_travertine",3322,"Cut Saffron Travertine","atmospheric:cut_saffron_travertine",""
"Atmospheric","atmospheric:cut_saffron_travertine",3322,"Cut Saffron Travertine","atmospheric:cut_saffron_travertine_from_saffron_travertine_stonecutting",""
"Atmospheric","atmospheric:flowering_morado_leaf_carpet",3303,"Flowering Morado Leaf Carpet","atmospheric:flowering_morado_leaf_carpet",""
"Atmospheric","atmospheric:grimwood",3471,"Grimwood","atmospheric:grimwood","atmospheric:grimwood_logs, minecraft:logs, minecraft:logs_that_burn"
"Atmospheric","atmospheric:grimwood_beehive",3487,"Grimwood Beehive","atmospheric:grimwood_beehive",""
"Atmospheric","atmospheric:grimwood_boat",3495,"Grimwood Boat","atmospheric:grimwood_boat","minecraft:boats"
"Atmospheric","atmospheric:grimwood_bookshelf",3484,"Grimwood Bookshelf","atmospheric:grimwood_bookshelf","forge:bookshelves"
"Atmospheric","atmospheric:grimwood_button",3479,"Grimwood Button","atmospheric:grimwood_button","minecraft:buttons, minecraft:wooden_buttons, rsgauges:buttons"
"Atmospheric","atmospheric:grimwood_chest",3488,"Grimwood Chest","atmospheric:grimwood_chest","forge:chests, forge:chests/wooden, quark:boatable_chests"
"Atmospheric","atmospheric:grimwood_chest",3488,"Grimwood Chest","atmospheric:grimwood_chest_wood","forge:chests, forge:chests/wooden, quark:boatable_chests"
"Atmospheric","atmospheric:grimwood_door",3480,"Grimwood Door","atmospheric:grimwood_door","minecraft:doors, minecraft:wooden_doors"
"Atmospheric","atmospheric:grimwood_fence",3476,"Grimwood Fence","atmospheric:grimwood_fence","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences"
"Atmospheric","atmospheric:grimwood_fence_gate",3478,"Grimwood Fence Gate","atmospheric:grimwood_fence_gate","forge:fence_gates, forge:fence_gates/wooden"
"Atmospheric","atmospheric:grimwood_ladder",3485,"Grimwood Ladder","atmospheric:grimwood_ladder","quark:ladders"
"Atmospheric","atmospheric:grimwood_leaf_carpet",3486,"Grimwood Leaf Carpet","atmospheric:grimwood_leaf_carpet",""
"Atmospheric","atmospheric:grimwood_planks",3466,"Grimwood Planks","atmospheric:grimwood_planks","minecraft:planks"
"Atmospheric","atmospheric:grimwood_planks",3466,"Grimwood Planks","atmospheric:vertical_grimwood_planks_revert","minecraft:planks"
"Atmospheric","atmospheric:grimwood_pressure_plate",3475,"Grimwood Pressure Plate","atmospheric:grimwood_pressure_plate","minecraft:wooden_pressure_plates, rsgauges:pressure_plates"
"Atmospheric","atmospheric:grimwood_sign",3481,"Grimwood Sign","atmospheric:grimwood_sign","minecraft:signs"
"Atmospheric","atmospheric:grimwood_slab",3473,"Grimwood Slab","atmospheric:grimwood_slab","minecraft:slabs, minecraft:wooden_slabs"
"Atmospheric","atmospheric:grimwood_slab",3473,"Grimwood Slab","atmospheric:grimwood_vertical_slab_revert","minecraft:slabs, minecraft:wooden_slabs"
"Atmospheric","atmospheric:grimwood_stairs",3474,"Grimwood Stairs","atmospheric:grimwood_stairs","minecraft:stairs, minecraft:wooden_stairs"
"Atmospheric","atmospheric:grimwood_trapdoor",3477,"Grimwood Trapdoor","atmospheric:grimwood_trapdoor","minecraft:trapdoors, minecraft:wooden_trapdoors"
"Atmospheric","atmospheric:grimwood_trapped_chest",3489,"Grimwood Trapped Chest","atmospheric:grimwood_trapped_chest","forge:chests, forge:chests/trapped, forge:chests/wooden"
"Atmospheric","atmospheric:grimwood_vertical_slab",3483,"Grimwood Vertical Slab","atmospheric:grimwood_vertical_slab",""
"Atmospheric","atmospheric:ivory_travertine_slab",3327,"Ivory Travertine Slab","atmospheric:ivory_travertine_slab","minecraft:slabs"
"Atmospheric","atmospheric:ivory_travertine_slab",3327,"Ivory Travertine Slab","atmospheric:ivory_travertine_slab_from_cut_ivory_travertine_stonecutting","minecraft:slabs"
"Atmospheric","atmospheric:ivory_travertine_slab",3327,"Ivory Travertine Slab","atmospheric:ivory_travertine_slab_from_ivory_travertine_stonecutting","minecraft:slabs"
"Atmospheric","atmospheric:ivory_travertine_slab",3327,"Ivory Travertine Slab","atmospheric:ivory_travertine_vertical_slab_revert","minecraft:slabs"
"Atmospheric","atmospheric:ivory_travertine_stairs",3323,"Ivory Travertine Stairs","atmospheric:ivory_travertine_stairs","minecraft:stairs"
"Atmospheric","atmospheric:ivory_travertine_stairs",3323,"Ivory Travertine Stairs","atmospheric:ivory_travertine_stairs_from_cut_ivory_travertine_stonecutting","minecraft:stairs"
"Atmospheric","atmospheric:ivory_travertine_stairs",3323,"Ivory Travertine Stairs","atmospheric:ivory_travertine_stairs_from_ivory_travertine_stonecutting","minecraft:stairs"
"Atmospheric","atmospheric:ivory_travertine_vertical_slab",3335,"Ivory Travertine Vertical Slab","atmospheric:ivory_travertine_vertical_slab",""
"Atmospheric","atmospheric:ivory_travertine_vertical_slab",3335,"Ivory Travertine Vertical Slab","atmospheric:ivory_travertine_vertical_slab_from_cut_ivory_travertine_stonecutting",""
"Atmospheric","atmospheric:ivory_travertine_vertical_slab",3335,"Ivory Travertine Vertical Slab","atmospheric:ivory_travertine_vertical_slab_from_ivory_travertine_stonecutting",""
"Atmospheric","atmospheric:ivory_travertine_wall",3331,"Ivory Travertine Wall","atmospheric:ivory_travertine_wall","minecraft:walls"
"Atmospheric","atmospheric:ivory_travertine_wall",3331,"Ivory Travertine Wall","atmospheric:ivory_travertine_wall_from_cut_ivory_travertine_stonecutting","minecraft:walls"
"Atmospheric","atmospheric:ivory_travertine_wall",3331,"Ivory Travertine Wall","atmospheric:ivory_travertine_wall_from_ivory_travertine_stonecutting","minecraft:walls"
"Atmospheric","atmospheric:kousa_beehive",3434,"Kousa Beehive","atmospheric:kousa_beehive",""
"Atmospheric","atmospheric:kousa_boat",3493,"Kousa Boat","atmospheric:kousa_boat","minecraft:boats"
"Atmospheric","atmospheric:kousa_bookshelf",3431,"Kousa Bookshelf","atmospheric:kousa_bookshelf","forge:bookshelves"
"Atmospheric","atmospheric:kousa_button",3426,"Kousa Button","atmospheric:kousa_button","minecraft:buttons, minecraft:wooden_buttons, rsgauges:buttons"
"Atmospheric","atmospheric:kousa_chest",3435,"Kousa Chest","atmospheric:kousa_chest","forge:chests, forge:chests/wooden, quark:boatable_chests"
"Atmospheric","atmospheric:kousa_chest",3435,"Kousa Chest","atmospheric:kousa_chest_wood","forge:chests, forge:chests/wooden, quark:boatable_chests"
"Atmospheric","atmospheric:kousa_door",3427,"Kousa Door","atmospheric:kousa_door","minecraft:doors, minecraft:wooden_doors"
"Atmospheric","atmospheric:kousa_fence",3423,"Kousa Fence","atmospheric:kousa_fence","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences"
"Atmospheric","atmospheric:kousa_fence_gate",3425,"Kousa Fence Gate","atmospheric:kousa_fence_gate","forge:fence_gates, forge:fence_gates/wooden"
"Atmospheric","atmospheric:kousa_ladder",3432,"Kousa Ladder","atmospheric:kousa_ladder","quark:ladders"
"Atmospheric","atmospheric:kousa_leaf_carpet",3433,"Kousa Leaf Carpet","atmospheric:kousa_leaf_carpet",""
"Atmospheric","atmospheric:kousa_planks",3413,"Kousa Planks","atmospheric:kousa_planks","minecraft:planks"
"Atmospheric","atmospheric:kousa_planks",3413,"Kousa Planks","atmospheric:vertical_kousa_planks_revert","minecraft:planks"
"Atmospheric","atmospheric:kousa_pressure_plate",3422,"Kousa Pressure Plate","atmospheric:kousa_pressure_plate","minecraft:wooden_pressure_plates, rsgauges:pressure_plates"
"Atmospheric","atmospheric:kousa_sign",3428,"Kousa Sign","atmospheric:kousa_sign","minecraft:signs"
"Atmospheric","atmospheric:kousa_slab",3420,"Kousa Slab","atmospheric:kousa_slab","minecraft:slabs, minecraft:wooden_slabs"
"Atmospheric","atmospheric:kousa_slab",3420,"Kousa Slab","atmospheric:kousa_vertical_slab_revert","minecraft:slabs, minecraft:wooden_slabs"
"Atmospheric","atmospheric:kousa_stairs",3421,"Kousa Stairs","atmospheric:kousa_stairs","minecraft:stairs, minecraft:wooden_stairs"
"Atmospheric","atmospheric:kousa_trapdoor",3424,"Kousa Trapdoor","atmospheric:kousa_trapdoor","minecraft:trapdoors, minecraft:wooden_trapdoors"
"Atmospheric","atmospheric:kousa_trapped_chest",3436,"Kousa Trapped Chest","atmospheric:kousa_trapped_chest","forge:chests, forge:chests/trapped, forge:chests/wooden"
"Atmospheric","atmospheric:kousa_vertical_slab",3430,"Kousa Vertical Slab","atmospheric:kousa_vertical_slab",""
"Atmospheric","atmospheric:kousa_wood",3418,"Kousa Wood","atmospheric:kousa_wood","atmospheric:kousa_logs, minecraft:logs, minecraft:logs_that_burn"
"Atmospheric","atmospheric:morado_beehive",3299,"Morado Beehive","atmospheric:morado_beehive",""
"Atmospheric","atmospheric:morado_boat",3491,"Morado Boat","atmospheric:morado_boat","minecraft:boats"
"Atmospheric","atmospheric:morado_bookshelf",3296,"Morado Bookshelf","atmospheric:morado_bookshelf","forge:bookshelves"
"Atmospheric","atmospheric:morado_button",3291,"Morado Button","atmospheric:morado_button","minecraft:buttons, minecraft:wooden_buttons, rsgauges:buttons"
"Atmospheric","atmospheric:morado_chest",3300,"Morado Chest","atmospheric:morado_chest","forge:chests, forge:chests/wooden, quark:boatable_chests"
"Atmospheric","atmospheric:morado_chest",3300,"Morado Chest","atmospheric:morado_chest_wood","forge:chests, forge:chests/wooden, quark:boatable_chests"
"Atmospheric","atmospheric:morado_door",3292,"Morado Door","atmospheric:morado_door","minecraft:doors, minecraft:wooden_doors"
"Atmospheric","atmospheric:morado_fence",3288,"Morado Fence","atmospheric:morado_fence","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences"
"Atmospheric","atmospheric:morado_fence_gate",3290,"Morado Fence Gate","atmospheric:morado_fence_gate","forge:fence_gates, forge:fence_gates/wooden"
"Atmospheric","atmospheric:morado_ladder",3297,"Morado Ladder","atmospheric:morado_ladder","quark:ladders"
"Atmospheric","atmospheric:morado_leaf_carpet",3298,"Morado Leaf Carpet","atmospheric:morado_leaf_carpet",""
"Atmospheric","atmospheric:morado_planks",3278,"Morado Planks","atmospheric:morado_planks","minecraft:planks"
"Atmospheric","atmospheric:morado_planks",3278,"Morado Planks","atmospheric:vertical_morado_planks_revert","minecraft:planks"
"Atmospheric","atmospheric:morado_pressure_plate",3287,"Morado Pressure Plate","atmospheric:morado_pressure_plate","minecraft:wooden_pressure_plates, rsgauges:pressure_plates"
"Atmospheric","atmospheric:morado_sign",3293,"Morado Sign","atmospheric:morado_sign","minecraft:signs"
"Atmospheric","atmospheric:morado_slab",3285,"Morado Slab","atmospheric:morado_slab","minecraft:slabs, minecraft:wooden_slabs"
"Atmospheric","atmospheric:morado_slab",3285,"Morado Slab","atmospheric:morado_vertical_slab_revert","minecraft:slabs, minecraft:wooden_slabs"
"Atmospheric","atmospheric:morado_stairs",3286,"Morado Stairs","atmospheric:morado_stairs","minecraft:stairs, minecraft:wooden_stairs"
