"Mod name","Registry name","Item ID","Display name","Exists"
"Atmospheric","atmospheric:cut_red_arid_sandstone_vertical_slab","atmospheric:cut_red_arid_sandstone_vertical_slab","Cut Red Arid Sandstone Vertical Slab","true"
"Atmospheric","atmospheric:cut_saffron_travertine","atmospheric:cut_saffron_travertine","Cut Saffron Travertine","true"
"Atmospheric","atmospheric:flowering_morado_leaf_carpet","atmospheric:flowering_morado_leaf_carpet","Flowering Morado Leaf Carpet","true"
"Atmospheric","atmospheric:flowering_morado_leaves","atmospheric:flowering_morado_leaves","Flowering Morado Leaves","true"
"Atmospheric","atmospheric:gilia","atmospheric:gilia","Gilia","true"
"Atmospheric","atmospheric:grimwood","atmospheric:grimwood","Grimwood","true"
"Atmospheric","atmospheric:grimwood_beehive","atmospheric:grimwood_beehive","Grimwood Beehive","true"
"Atmospheric","atmospheric:grimwood_bookshelf","atmospheric:grimwood_bookshelf","Grimwood Bookshelf","true"
"Atmospheric","atmospheric:grimwood_button","atmospheric:grimwood_button","Grimwood Button","true"
"Atmospheric","atmospheric:grimwood_chest","atmospheric:grimwood_chest","Grimwood Chest","true"
"Atmospheric","atmospheric:grimwood_door","atmospheric:grimwood_door","Grimwood Door","true"
"Atmospheric","atmospheric:grimwood_fence","atmospheric:grimwood_fence","Grimwood Fence","true"
"Atmospheric","atmospheric:grimwood_fence_gate","atmospheric:grimwood_fence_gate","Grimwood Fence Gate","true"
"Atmospheric","atmospheric:grimwood_ladder","atmospheric:grimwood_ladder","Grimwood Ladder","true"
"Atmospheric","atmospheric:grimwood_leaf_carpet","atmospheric:grimwood_leaf_carpet","Grimwood Leaf Carpet","true"
"Atmospheric","atmospheric:grimwood_leaves","atmospheric:grimwood_leaves","Grimwood Leaves","true"
"Atmospheric","atmospheric:grimwood_log","atmospheric:grimwood_log","Grimwood Log","true"
"Atmospheric","atmospheric:grimwood_planks","atmospheric:grimwood_planks","Grimwood Planks","true"
"Atmospheric","atmospheric:grimwood_pressure_plate","atmospheric:grimwood_pressure_plate","Grimwood Pressure Plate","true"
"Atmospheric","atmospheric:grimwood_sapling","atmospheric:grimwood_sapling","Grimwood Sapling","true"
"Atmospheric","atmospheric:grimwood_sign","atmospheric:grimwood_sign","Grimwood Sign","true"
"Atmospheric","atmospheric:grimwood_slab","atmospheric:grimwood_slab","Grimwood Slab","true"
"Atmospheric","atmospheric:grimwood_stairs","atmospheric:grimwood_stairs","Grimwood Stairs","true"
"Atmospheric","atmospheric:grimwood_trapdoor","atmospheric:grimwood_trapdoor","Grimwood Trapdoor","true"
"Atmospheric","atmospheric:grimwood_trapped_chest","atmospheric:grimwood_trapped_chest","Grimwood Trapped Chest","true"
"Atmospheric","atmospheric:grimwood_vertical_slab","atmospheric:grimwood_vertical_slab","Grimwood Vertical Slab","true"
"Atmospheric","atmospheric:grimwood_wall_sign","atmospheric:grimwood_sign","Grimwood Sign","true"
"Atmospheric","atmospheric:hot_monkey_brush","atmospheric:hot_monkey_brush","Hot Monkey Brush","true"
"Atmospheric","atmospheric:hot_wall_monkey_brush","atmospheric:hot_monkey_brush","Hot Monkey Brush","true"
"Atmospheric","atmospheric:ivory_travertine","atmospheric:ivory_travertine","Ivory Travertine","true"
"Atmospheric","atmospheric:ivory_travertine_slab","atmospheric:ivory_travertine_slab","Ivory Travertine Slab","true"
"Atmospheric","atmospheric:ivory_travertine_stairs","atmospheric:ivory_travertine_stairs","Ivory Travertine Stairs","true"
"Atmospheric","atmospheric:ivory_travertine_vertical_slab","atmospheric:ivory_travertine_vertical_slab","Ivory Travertine Vertical Slab","true"
"Atmospheric","atmospheric:ivory_travertine_wall","atmospheric:ivory_travertine_wall","Ivory Travertine Wall","true"
"Atmospheric","atmospheric:kousa_beehive","atmospheric:kousa_beehive","Kousa Beehive","true"
"Atmospheric","atmospheric:kousa_bookshelf","atmospheric:kousa_bookshelf","Kousa Bookshelf","true"
"Atmospheric","atmospheric:kousa_button","atmospheric:kousa_button","Kousa Button","true"
"Atmospheric","atmospheric:kousa_chest","atmospheric:kousa_chest","Kousa Chest","true"
"Atmospheric","atmospheric:kousa_door","atmospheric:kousa_door","Kousa Door","true"
"Atmospheric","atmospheric:kousa_fence","atmospheric:kousa_fence","Kousa Fence","true"
"Atmospheric","atmospheric:kousa_fence_gate","atmospheric:kousa_fence_gate","Kousa Fence Gate","true"
"Atmospheric","atmospheric:kousa_ladder","atmospheric:kousa_ladder","Kousa Ladder","true"
"Atmospheric","atmospheric:kousa_leaf_carpet","atmospheric:kousa_leaf_carpet","Kousa Leaf Carpet","true"
"Atmospheric","atmospheric:kousa_leaves","atmospheric:kousa_leaves","Kousa Leaves","true"
"Atmospheric","atmospheric:kousa_log","atmospheric:kousa_log","Kousa Log","true"
"Atmospheric","atmospheric:kousa_planks","atmospheric:kousa_planks","Kousa Planks","true"
"Atmospheric","atmospheric:kousa_pressure_plate","atmospheric:kousa_pressure_plate","Kousa Pressure Plate","true"
"Atmospheric","atmospheric:kousa_sapling","atmospheric:kousa_sapling","Kousa Sapling","true"
"Atmospheric","atmospheric:kousa_sign","atmospheric:kousa_sign","Kousa Sign","true"
"Atmospheric","atmospheric:kousa_slab","atmospheric:kousa_slab","Kousa Slab","true"
"Atmospheric","atmospheric:kousa_stairs","atmospheric:kousa_stairs","Kousa Stairs","true"
"Atmospheric","atmospheric:kousa_trapdoor","atmospheric:kousa_trapdoor","Kousa Trapdoor","true"
"Atmospheric","atmospheric:kousa_trapped_chest","atmospheric:kousa_trapped_chest","Kousa Trapped Chest","true"
"Atmospheric","atmospheric:kousa_vertical_slab","atmospheric:kousa_vertical_slab","Kousa Vertical Slab","true"
"Atmospheric","atmospheric:kousa_wall_sign","atmospheric:kousa_sign","Kousa Sign","true"
"Atmospheric","atmospheric:kousa_wood","atmospheric:kousa_wood","Kousa Wood","true"
"Atmospheric","atmospheric:morado_beehive","atmospheric:morado_beehive","Morado Beehive","true"
"Atmospheric","atmospheric:morado_bookshelf","atmospheric:morado_bookshelf","Morado Bookshelf","true"
"Atmospheric","atmospheric:morado_button","atmospheric:morado_button","Morado Button","true"
"Atmospheric","atmospheric:morado_chest","atmospheric:morado_chest","Morado Chest","true"
"Atmospheric","atmospheric:morado_door","atmospheric:morado_door","Morado Door","true"
"Atmospheric","atmospheric:morado_fence","atmospheric:morado_fence","Morado Fence","true"
"Atmospheric","atmospheric:morado_fence_gate","atmospheric:morado_fence_gate","Morado Fence Gate","true"
"Atmospheric","atmospheric:morado_ladder","atmospheric:morado_ladder","Morado Ladder","true"
"Atmospheric","atmospheric:morado_leaf_carpet","atmospheric:morado_leaf_carpet","Morado Leaf Carpet","true"
"Atmospheric","atmospheric:morado_leaves","atmospheric:morado_leaves","Morado Leaves","true"
"Atmospheric","atmospheric:morado_log","atmospheric:morado_log","Morado Log","true"
"Atmospheric","atmospheric:morado_planks","atmospheric:morado_planks","Morado Planks","true"
"Atmospheric","atmospheric:morado_pressure_plate","atmospheric:morado_pressure_plate","Morado Pressure Plate","true"
"Atmospheric","atmospheric:morado_sapling","atmospheric:morado_sapling","Morado Sapling","true"
"Atmospheric","atmospheric:morado_sign","atmospheric:morado_sign","Morado Sign","true"
"Atmospheric","atmospheric:morado_slab","atmospheric:morado_slab","Morado Slab","true"
"Atmospheric","atmospheric:morado_stairs","atmospheric:morado_stairs","Morado Stairs","true"
"Atmospheric","atmospheric:morado_trapdoor","atmospheric:morado_trapdoor","Morado Trapdoor","true"
"Atmospheric","atmospheric:morado_trapped_chest","atmospheric:morado_trapped_chest","Morado Trapped Chest","true"
"Atmospheric","atmospheric:morado_vertical_slab","atmospheric:morado_vertical_slab","Morado Vertical Slab","true"
"Atmospheric","atmospheric:morado_wall_sign","atmospheric:morado_sign","Morado Sign","true"
"Atmospheric","atmospheric:morado_wood","atmospheric:morado_wood","Morado Wood","true"
"Atmospheric","atmospheric:passion_vine","atmospheric:passion_vine","Passion Vine","true"
"Atmospheric","atmospheric:passion_vine_bundle","atmospheric:passion_vine_bundle","Passion Vine Bundle","true"
"Atmospheric","atmospheric:passionfruit_crate","atmospheric:passionfruit_crate","Passionfruit Crate","true"
"Atmospheric","atmospheric:peach_travertine","atmospheric:peach_travertine","Peach Travertine","true"
"Atmospheric","atmospheric:peach_travertine_slab","atmospheric:peach_travertine_slab","Peach Travertine Slab","true"
"Atmospheric","atmospheric:peach_travertine_stairs","atmospheric:peach_travertine_stairs","Peach Travertine Stairs","true"
"Atmospheric","atmospheric:peach_travertine_vertical_slab","atmospheric:peach_travertine_vertical_slab","Peach Travertine Vertical Slab","true"
"Atmospheric","atmospheric:peach_travertine_wall","atmospheric:peach_travertine_wall","Peach Travertine Wall","true"
"Atmospheric","atmospheric:persimmon_travertine","atmospheric:persimmon_travertine","Persimmon Travertine","true"
"Atmospheric","atmospheric:persimmon_travertine_slab","atmospheric:persimmon_travertine_slab","Persimmon Travertine Slab","true"
"Atmospheric","atmospheric:persimmon_travertine_stairs","atmospheric:persimmon_travertine_stairs","Persimmon Travertine Stairs","true"
"Atmospheric","atmospheric:persimmon_travertine_vertical_slab","atmospheric:persimmon_travertine_vertical_slab","Persimmon Travertine Vertical Slab","true"
"Atmospheric","atmospheric:persimmon_travertine_wall","atmospheric:persimmon_travertine_wall","Persimmon Travertine Wall","true"
"Atmospheric","atmospheric:potted_aspen_sapling","","Potted Aspen Sapling","true"
"Atmospheric","atmospheric:potted_barrel_cactus","","Potted Barrel Cactus","true"
"Atmospheric","atmospheric:potted_gilia","","Potted Gilia","true"
"Atmospheric","atmospheric:potted_grimwood_sapling","","Potted Grimwood Sapling","true"
"Atmospheric","atmospheric:potted_hot_monkey_brush","","Potted Hot Monkey Brush","true"
"Atmospheric","atmospheric:potted_kousa_sapling","","Potted Kousa Sapling","true"
"Atmospheric","atmospheric:potted_morado_sapling","","Potted Morado Sapling","true"
"Atmospheric","atmospheric:potted_rosewood_sapling","","Potted Rosewood Sapling","true"
"Atmospheric","atmospheric:potted_scalding_monkey_brush","","Potted Scalding Monkey Brush","true"
"Atmospheric","atmospheric:potted_warm_monkey_brush","","Potted Warm Monkey Brush","true"
"Atmospheric","atmospheric:potted_water_hyacinth","","Potted Water Hyacinth","true"
"Atmospheric","atmospheric:potted_yucca_flower","","Potted Yucca Flower","true"
"Atmospheric","atmospheric:potted_yucca_sapling","","Potted Yucca Sapling","true"
"Atmospheric","atmospheric:red_arid_sand","atmospheric:red_arid_sand","Red Arid Sand","true"
"Atmospheric","atmospheric:red_arid_sandstone","atmospheric:red_arid_sandstone","Red Arid Sandstone","true"
"Atmospheric","atmospheric:red_arid_sandstone_brick_slab","atmospheric:red_arid_sandstone_brick_slab","Red Arid Sandstone Brick Slab","true"
"Atmospheric","atmospheric:red_arid_sandstone_brick_stairs","atmospheric:red_arid_sandstone_brick_stairs","Red Arid Sandstone Brick Stairs","true"
"Atmospheric","atmospheric:red_arid_sandstone_brick_vertical_slab","atmospheric:red_arid_sandstone_brick_vertical_slab","Red Arid Sandstone Brick Vertical Slab","true"
"Atmospheric","atmospheric:red_arid_sandstone_brick_wall","atmospheric:red_arid_sandstone_brick_wall","Red Arid Sandstone Brick Wall","true"
"Atmospheric","atmospheric:red_arid_sandstone_bricks","atmospheric:red_arid_sandstone_bricks","Red Arid Sandstone Bricks","true"
"Atmospheric","atmospheric:red_arid_sandstone_slab","atmospheric:red_arid_sandstone_slab","Red Arid Sandstone Slab","true"
"Atmospheric","atmospheric:red_arid_sandstone_stairs","atmospheric:red_arid_sandstone_stairs","Red Arid Sandstone Stairs","true"
"Atmospheric","atmospheric:red_arid_sandstone_vertical_slab","atmospheric:red_arid_sandstone_vertical_slab","Red Arid Sandstone Vertical Slab","true"
"Atmospheric","atmospheric:red_arid_sandstone_wall","atmospheric:red_arid_sandstone_wall","Red Arid Sandstone Wall","true"
"Atmospheric","atmospheric:roasted_yucca_bundle","atmospheric:roasted_yucca_bundle","Roasted Yucca Bundle","true"
"Atmospheric","atmospheric:roasted_yucca_cask","atmospheric:roasted_yucca_cask","Roasted Yucca Cask","true"
"Atmospheric","atmospheric:rosewood","atmospheric:rosewood","Rosewood","true"
"Atmospheric","atmospheric:rosewood_beehive","atmospheric:rosewood_beehive","Rosewood Beehive","true"
"Atmospheric","atmospheric:rosewood_bookshelf","atmospheric:rosewood_bookshelf","Rosewood Bookshelf","true"
"Atmospheric","atmospheric:rosewood_button","atmospheric:rosewood_button","Rosewood Button","true"
"Atmospheric","atmospheric:rosewood_chest","atmospheric:rosewood_chest","Rosewood Chest","true"
"Atmospheric","atmospheric:rosewood_door","atmospheric:rosewood_door","Rosewood Door","true"
"Atmospheric","atmospheric:rosewood_fence","atmospheric:rosewood_fence","Rosewood Fence","true"
"Atmospheric","atmospheric:rosewood_fence_gate","atmospheric:rosewood_fence_gate","Rosewood Fence Gate","true"
"Atmospheric","atmospheric:rosewood_ladder","atmospheric:rosewood_ladder","Rosewood Ladder","true"
"Atmospheric","atmospheric:rosewood_leaf_carpet","atmospheric:rosewood_leaf_carpet","Rosewood Leaf Carpet","true"
"Atmospheric","atmospheric:rosewood_leaves","atmospheric:rosewood_leaves","Rosewood Leaves","true"
"Atmospheric","atmospheric:rosewood_log","atmospheric:rosewood_log","Rosewood Log","true"
"Atmospheric","atmospheric:rosewood_planks","atmospheric:rosewood_planks","Rosewood Planks","true"
"Atmospheric","atmospheric:rosewood_pressure_plate","atmospheric:rosewood_pressure_plate","Rosewood Pressure Plate","true"
"Atmospheric","atmospheric:rosewood_sapling","atmospheric:rosewood_sapling","Rosewood Sapling","true"
"Atmospheric","atmospheric:rosewood_sign","atmospheric:rosewood_sign","Rosewood Sign","true"
"Atmospheric","atmospheric:rosewood_slab","atmospheric:rosewood_slab","Rosewood Slab","true"
"Atmospheric","atmospheric:rosewood_stairs","atmospheric:rosewood_stairs","Rosewood Stairs","true"
"Atmospheric","atmospheric:rosewood_trapdoor","atmospheric:rosewood_trapdoor","Rosewood Trapdoor","true"
"Atmospheric","atmospheric:rosewood_trapped_chest","atmospheric:rosewood_trapped_chest","Rosewood Trapped Chest","true"
"Atmospheric","atmospheric:rosewood_vertical_slab","atmospheric:rosewood_vertical_slab","Rosewood Vertical Slab","true"
"Atmospheric","atmospheric:rosewood_wall_sign","atmospheric:rosewood_sign","Rosewood Sign","true"
"Atmospheric","atmospheric:saffron_travertine","atmospheric:saffron_travertine","Saffron Travertine","true"
