"Mod name","Registry name","Item ID","Display name"
"Atmospheric","atmospheric:rosewood_trapdoor",3265,"Rosewood Trapdoor"
"Atmospheric","atmospheric:rosewood_trapped_chest",3277,"Rosewood Trapped Chest"
"Atmospheric","atmospheric:rosewood_vertical_slab",3271,"Rosewood Vertical Slab"
"Atmospheric","atmospheric:saffron_travertine",3314,"Saffron Travertine"
"Atmospheric","atmospheric:saffron_travertine_slab",3330,"Saffron Travertine Slab"
"Atmospheric","atmospheric:saffron_travertine_stairs",3326,"Saffron Travertine Stairs"
"Atmospheric","atmospheric:saffron_travertine_vertical_slab",3338,"Saffron Travertine Vertical Slab"
"Atmospheric","atmospheric:saffron_travertine_wall",3334,"Saffron Travertine Wall"
"Atmospheric","atmospheric:scalding_monkey_brush",3308,"Scalding Monkey Brush"
"Atmospheric","atmospheric:shimmering_passionfruit",3241,"Shimmering Passionfruit"
"Atmospheric","atmospheric:shimmering_passionfruit_crate",3310,"Shimmering Passionfruit Crate"
"Atmospheric","atmospheric:smooth_arid_sandstone",3344,"Smooth Arid Sandstone"
"Atmospheric","atmospheric:smooth_arid_sandstone_slab",3345,"Smooth Arid Sandstone Slab"
"Atmospheric","atmospheric:smooth_arid_sandstone_stairs",3346,"Smooth Arid Sandstone Stairs"
"Atmospheric","atmospheric:smooth_arid_sandstone_vertical_slab",3388,"Smooth Arid Sandstone Vertical Slab"
"Atmospheric","atmospheric:smooth_red_arid_sandstone",3355,"Smooth Red Arid Sandstone"
"Atmospheric","atmospheric:smooth_red_arid_sandstone_slab",3356,"Smooth Red Arid Sandstone Slab"
"Atmospheric","atmospheric:smooth_red_arid_sandstone_stairs",3357,"Smooth Red Arid Sandstone Stairs"
"Atmospheric","atmospheric:smooth_red_arid_sandstone_vertical_slab",3396,"Smooth Red Arid Sandstone Vertical Slab"
"Atmospheric","atmospheric:stripped_aspen_log",3439,"Stripped Aspen Log"
"Atmospheric","atmospheric:stripped_aspen_wood",3442,"Stripped Aspen Wood"
"Atmospheric","atmospheric:stripped_grimwood",3470,"Stripped Grimwood"
"Atmospheric","atmospheric:stripped_grimwood_log",3468,"Stripped Grimwood Log"
"Atmospheric","atmospheric:stripped_kousa_log",3415,"Stripped Kousa Log"
"Atmospheric","atmospheric:stripped_kousa_wood",3417,"Stripped Kousa Wood"
"Atmospheric","atmospheric:stripped_morado_log",3280,"Stripped Morado Log"
"Atmospheric","atmospheric:stripped_morado_wood",3282,"Stripped Morado Wood"
"Atmospheric","atmospheric:stripped_rosewood",3258,"Stripped Rosewood"
"Atmospheric","atmospheric:stripped_rosewood_log",3256,"Stripped Rosewood Log"
"Atmospheric","atmospheric:stripped_yucca_log",3361,"Stripped Yucca Log"
"Atmospheric","atmospheric:stripped_yucca_wood",3363,"Stripped Yucca Wood"
"Atmospheric","atmospheric:tall_yucca_flower",3381,"Tall Yucca Flower"
"Atmospheric","atmospheric:vertical_aspen_planks",3455,"Vertical Aspen Planks"
"Atmospheric","atmospheric:vertical_grimwood_planks",3482,"Vertical Grimwood Planks"
"Atmospheric","atmospheric:vertical_kousa_planks",3429,"Vertical Kousa Planks"
"Atmospheric","atmospheric:vertical_morado_planks",3294,"Vertical Morado Planks"
"Atmospheric","atmospheric:vertical_rosewood_planks",3270,"Vertical Rosewood Planks"
"Atmospheric","atmospheric:vertical_yucca_planks",3402,"Vertical Yucca Planks"
"Atmospheric","atmospheric:warm_monkey_brush",3306,"Warm Monkey Brush"
"Atmospheric","atmospheric:watchful_aspen_log",3441,"Watchful Aspen Log"
"Atmospheric","atmospheric:watchful_aspen_wood",3444,"Watchful Aspen Wood"
"Atmospheric","atmospheric:water_hyacinth",3253,"Water Hyacinth"
"Atmospheric","atmospheric:yellow_blossoms",3245,"Yellow Blossoms"
"Atmospheric","atmospheric:yucca_beehive",3407,"Yucca Beehive"
"Atmospheric","atmospheric:yucca_boat",3492,"Yucca Boat"
"Atmospheric","atmospheric:yucca_bookshelf",3404,"Yucca Bookshelf"
"Atmospheric","atmospheric:yucca_branch",3377,"Yucca Branch"
"Atmospheric","atmospheric:yucca_bundle",3378,"Yucca Bundle"
"Atmospheric","atmospheric:yucca_button",3373,"Yucca Button"
"Atmospheric","atmospheric:yucca_cask",3410,"Yucca Cask"
"Atmospheric","atmospheric:yucca_chest",3408,"Yucca Chest"
"Atmospheric","atmospheric:yucca_door",3374,"Yucca Door"
"Atmospheric","atmospheric:yucca_fence",3370,"Yucca Fence"
"Atmospheric","atmospheric:yucca_fence_gate",3372,"Yucca Fence Gate"
"Atmospheric","atmospheric:yucca_flower",3380,"Yucca Flower"
"Atmospheric","atmospheric:yucca_fruit",3246,"Yucca Fruit"
"Atmospheric","atmospheric:yucca_gateau",3248,"Yucca Gateau"
"Atmospheric","atmospheric:yucca_juice",3249,"Yucca Juice"
"Atmospheric","atmospheric:yucca_ladder",3405,"Yucca Ladder"
"Atmospheric","atmospheric:yucca_leaf_carpet",3406,"Yucca Leaf Carpet"
"Atmospheric","atmospheric:yucca_leaves",3365,"Yucca Leaves"
"Atmospheric","atmospheric:yucca_log",3362,"Yucca Log"
"Atmospheric","atmospheric:yucca_planks",3366,"Yucca Planks"
"Atmospheric","atmospheric:yucca_pressure_plate",3369,"Yucca Pressure Plate"
"Atmospheric","atmospheric:yucca_sapling",3376,"Yucca Sapling"
"Atmospheric","atmospheric:yucca_sign",3375,"Yucca Sign"
"Atmospheric","atmospheric:yucca_slab",3368,"Yucca Slab"
"Atmospheric","atmospheric:yucca_stairs",3367,"Yucca Stairs"
"Atmospheric","atmospheric:yucca_trapdoor",3371,"Yucca Trapdoor"
"Atmospheric","atmospheric:yucca_trapped_chest",3409,"Yucca Trapped Chest"
"Atmospheric","atmospheric:yucca_vertical_slab",3403,"Yucca Vertical Slab"
"Atmospheric","atmospheric:yucca_wood",3364,"Yucca Wood"
"Autumnity","autumnity:autumn_crocus",3814,"Autumn Crocus"
"Autumnity","autumnity:carved_large_pumpkin_slice",3818,"Carved Large Pumpkin Slice"
"Autumnity","autumnity:chiseled_snail_shell_bricks",3832,"Chiseled Snail Shell Bricks"
"Autumnity","autumnity:cooked_turkey",3816,"Cooked Turkey"
"Autumnity","autumnity:cooked_turkey_piece",3885,"Cooked Turkey Piece"
"Autumnity","autumnity:ender_jack_o_lantern",3819,"Ender Jack o'Lantern"
"Autumnity","autumnity:foul_berries",3878,"Foul Berries"
"Autumnity","autumnity:foul_berry_pips",3879,"Foul Berry Pips"
"Autumnity","autumnity:foul_berry_sack",3873,"Foul Berry Sack"
"Autumnity","autumnity:large_ender_jack_o_lantern_slice",3825,"Large Ender Jack o'Lantern Slice"
"Autumnity","autumnity:large_jack_o_lantern_slice",3822,"Large Jack o'Lantern Slice"
"Autumnity","autumnity:large_pumpkin_slice",3817,"Large Pumpkin Slice"
"Autumnity","autumnity:large_redstone_jack_o_lantern_slice",3824,"Large Redstone Jack o'Lantern Slice"
"Autumnity","autumnity:large_soul_jack_o_lantern_slice",3823,"Large Soul Jack o'Lantern Slice"
"Autumnity","autumnity:maple_beehive",3857,"Maple Beehive"
"Autumnity","autumnity:maple_boat",3875,"Maple Boat"
"Autumnity","autumnity:maple_bookshelf",3855,"Maple Bookshelf"
"Autumnity","autumnity:maple_button",3848,"Maple Button"
"Autumnity","autumnity:maple_chest",3859,"Maple Chest"
"Autumnity","autumnity:maple_door",3851,"Maple Door"
"Autumnity","autumnity:maple_fence",3849,"Maple Fence"
"Autumnity","autumnity:maple_fence_gate",3850,"Maple Fence Gate"
"Autumnity","autumnity:maple_ladder",3856,"Maple Ladder"
"Autumnity","autumnity:maple_leaf_banner_pattern",3886,"Banner Pattern"
"Autumnity","autumnity:maple_leaf_carpet",3869,"Maple Leaf Carpet"
"Autumnity","autumnity:maple_leaves",3864,"Maple Leaves"
"Autumnity","autumnity:maple_log",3842,"Maple Log"
"Autumnity","autumnity:maple_planks",3844,"Maple Planks"
"Autumnity","autumnity:maple_pressure_plate",3847,"Maple Pressure Plate"
"Autumnity","autumnity:maple_sapling",3868,"Maple Sapling"
"Autumnity","autumnity:maple_sign",3858,"Maple Sign"
"Autumnity","autumnity:maple_slab",3846,"Maple Slab"
"Autumnity","autumnity:maple_stairs",3845,"Maple Stairs"
"Autumnity","autumnity:maple_trapdoor",3852,"Maple Trapdoor"
"Autumnity","autumnity:maple_trapped_chest",3860,"Maple Trapped Chest"
"Autumnity","autumnity:maple_vertical_slab",3854,"Maple Vertical Slab"
"Autumnity","autumnity:maple_wood",3843,"Maple Wood"
"Autumnity","autumnity:orange_maple_leaf_carpet",3871,"Orange Maple Leaf Carpet"
"Autumnity","autumnity:orange_maple_leaves",3862,"Orange Maple Leaves"
"Autumnity","autumnity:orange_maple_sapling",3866,"Orange Maple Sapling"
"Autumnity","autumnity:pancake",3813,"Pancake"
"Autumnity","autumnity:pumpkin_bread",3880,"Pumpkin Bread"
"Autumnity","autumnity:red_maple_leaf_carpet",3872,"Red Maple Leaf Carpet"
"Autumnity","autumnity:red_maple_leaves",3861,"Red Maple Leaves"
"Autumnity","autumnity:red_maple_sapling",3865,"Red Maple Sapling"
"Autumnity","autumnity:redstone_jack_o_lantern",3820,"Redstone Jack o'Lantern"
"Autumnity","autumnity:sap_bottle",3876,"Sap Bottle"
"Autumnity","autumnity:sappy_maple_log",3840,"Sappy Maple Log"
"Autumnity","autumnity:sappy_maple_wood",3841,"Sappy Maple Wood"
"Autumnity","autumnity:snail_shell_block",3826,"Snail Shell Block"
"Autumnity","autumnity:snail_shell_brick_slab",3829,"Snail Shell Brick Slab"
"Autumnity","autumnity:snail_shell_brick_stairs",3828,"Snail Shell Brick Stairs"
"Autumnity","autumnity:snail_shell_brick_vertical_slab",3831,"Snail Shell Brick Vertical Slab"
"Autumnity","autumnity:snail_shell_brick_wall",3830,"Snail Shell Brick Wall"
"Autumnity","autumnity:snail_shell_bricks",3827,"Snail Shell Bricks"
"Autumnity","autumnity:snail_shell_chestplate",3882,"Snail Shell Chestplate"
"Autumnity","autumnity:snail_shell_piece",3881,"Snail Shell Piece"
"Autumnity","autumnity:snail_shell_tile_slab",3835,"Snail Shell Tile Slab"
"Autumnity","autumnity:snail_shell_tile_stairs",3834,"Snail Shell Tile Stairs"
"Autumnity","autumnity:snail_shell_tile_vertical_slab",3837,"Snail Shell Tile Vertical Slab"
"Autumnity","autumnity:snail_shell_tile_wall",3836,"Snail Shell Tile Wall"
"Autumnity","autumnity:snail_shell_tiles",3833,"Snail Shell Tiles"
"Autumnity","autumnity:snail_slime",3811,"Snail Slime"
"Autumnity","autumnity:snail_slime_block",3812,"Snail Slime Block"
"Autumnity","autumnity:snail_spawn_egg",3888,"Snail Spawn Egg"
"Autumnity","autumnity:soul_jack_o_lantern",3821,"Soul Jack o'Lantern"
"Autumnity","autumnity:stripped_maple_log",3838,"Stripped Maple Log"
"Autumnity","autumnity:stripped_maple_wood",3839,"Stripped Maple Wood"
"Autumnity","autumnity:swirl_banner_pattern",3887,"Banner Pattern"
"Autumnity","autumnity:syrup_bottle",3877,"Syrup Bottle"
"Autumnity","autumnity:turkey",3815,"Raw Turkey"
"Autumnity","autumnity:turkey_egg",3883,"Turkey Egg"
"Autumnity","autumnity:turkey_egg_crate",3874,"Turkey Egg Crate"
"Autumnity","autumnity:turkey_piece",3884,"Raw Turkey Piece"
"Autumnity","autumnity:turkey_spawn_egg",3889,"Turkey Spawn Egg"
"Autumnity","autumnity:vertical_maple_planks",3853,"Vertical Maple Planks"
"Autumnity","autumnity:yellow_maple_leaf_carpet",3870,"Yellow Maple Leaf Carpet"
"Autumnity","autumnity:yellow_maple_leaves",3863,"Yellow Maple Leaves"
"Autumnity","autumnity:yellow_maple_sapling",3867,"Yellow Maple Sapling"
"Berry Good","berry_good:sweet_berry_meatballs",1077,"Sweet Berry Meatballs"
"Berry Good","berry_good:sweet_berry_mince",1076,"Sweet Berry Mince"
"Berry Good","berry_good:sweet_berry_pips",1078,"Sweet Berry Pips"
"Builders Crafts & Addition","buildersaddition:acacia_vertical_slab",4715,"Acacia Panel"
"Builders Crafts & Addition","buildersaddition:andesite_vertical_slab",4741,"Andesite Panel"
"Builders Crafts & Addition","buildersaddition:arcade",4926,"Arcade"
"Builders Crafts & Addition","buildersaddition:bedside_table_acacia",4907,"Acacia Bedside Table"
"Builders Crafts & Addition","buildersaddition:bedside_table_birch",4906,"Birch Bedside Table"
"Builders Crafts & Addition","buildersaddition:bedside_table_crimson",4910,"Crimson Bedside Table"
"Builders Crafts & Addition","buildersaddition:bedside_table_dark_oak",4908,"Dark Oak Bedside Table"
"Builders Crafts & Addition","buildersaddition:bedside_table_jungle",4909,"Jungle Bedside Table"
"Builders Crafts & Addition","buildersaddition:bedside_table_oak",4904,"Oak Bedside Table"
"Builders Crafts & Addition","buildersaddition:bedside_table_spruce",4905,"Spruce Bedside Table"
"Builders Crafts & Addition","buildersaddition:bedside_table_warped",4911,"Warped Bedside Table"
"Builders Crafts & Addition","buildersaddition:bench_acacia",4877,"Acacia Bench"
"Builders Crafts & Addition","buildersaddition:bench_birch",4873,"Birch Bench"
"Builders Crafts & Addition","buildersaddition:bench_crimson",4879,"Nether Bench"
"Builders Crafts & Addition","buildersaddition:bench_dark_oak",4875,"Dark Oak Bench"
"Builders Crafts & Addition","buildersaddition:bench_jungle",4876,"Jungle Bench"
"Builders Crafts & Addition","buildersaddition:bench_oak",4872,"Oak Bench"
"Builders Crafts & Addition","buildersaddition:bench_spruce",4874,"Spruce Bench"
"Builders Crafts & Addition","buildersaddition:bench_warped",4878,"Warped Bench"
"Builders Crafts & Addition","buildersaddition:birch_vertical_slab",4713,"Birch Panel"
"Builders Crafts & Addition","buildersaddition:blackstone_vertical_slab",4747,"Blackstone Panel"
"Builders Crafts & Addition","buildersaddition:bookshelf_acacia",4845,"Acacia Bookshelf"
"Builders Crafts & Addition","buildersaddition:bookshelf_birch",4841,"Birch Bookshelf"
"Builders Crafts & Addition","buildersaddition:bookshelf_crimson",4847,"Crimson Bookshelf"
"Builders Crafts & Addition","buildersaddition:bookshelf_dark_oak",4843,"Dark Oak Bookshelf"
"Builders Crafts & Addition","buildersaddition:bookshelf_jungle",4844,"Jungle Bookshelf"
"Builders Crafts & Addition","buildersaddition:bookshelf_oak",4840,"Oak Bookshelf"
"Builders Crafts & Addition","buildersaddition:bookshelf_spruce",4842,"Spruce Bookshelf"
"Builders Crafts & Addition","buildersaddition:bookshelf_warped",4846,"Warped Bookshelf"
"Builders Crafts & Addition","buildersaddition:bricks_vertical_slab",4722,"Bricks Panel"
"Builders Crafts & Addition","buildersaddition:cabinet_acacia",4861,"Acacia Cabinet"
"Builders Crafts & Addition","buildersaddition:cabinet_birch",4857,"Birch Cabinet"
"Builders Crafts & Addition","buildersaddition:cabinet_crimson",4863,"Crimson Cabinet"
"Builders Crafts & Addition","buildersaddition:cabinet_dark_oak",4859,"Dark Oak Cabinet"
"Builders Crafts & Addition","buildersaddition:cabinet_jungle",4860,"Jungle Cabinet"
"Builders Crafts & Addition","buildersaddition:cabinet_oak",4856,"Oak Cabinet"
"Builders Crafts & Addition","buildersaddition:cabinet_spruce",4858,"Spruce Cabinet"
"Builders Crafts & Addition","buildersaddition:cabinet_warped",4862,"Warped Cabinet"
"Builders Crafts & Addition","buildersaddition:candle",4924,"Candle"
"Builders Crafts & Addition","buildersaddition:cobblestone_vertical_slab",4721,"Cobblestone Panel"
"Builders Crafts & Addition","buildersaddition:counter_acacia_andesite",4820,"Acacia Andesite Counter"
"Builders Crafts & Addition","buildersaddition:counter_acacia_blackstone",4823,"Acacia Blackstone Counter"
"Builders Crafts & Addition","buildersaddition:counter_acacia_diorite",4821,"Acacia Diorite Counter"
"Builders Crafts & Addition","buildersaddition:counter_acacia_granite",4822,"Acacia Granite Counter"
"Builders Crafts & Addition","buildersaddition:counter_birch_andesite",4816,"Birch Andesite Counter"
"Builders Crafts & Addition","buildersaddition:counter_birch_blackstone",4819,"Birch Blackstone Counter"
"Builders Crafts & Addition","buildersaddition:counter_birch_diorite",4817,"Birch Diorite Counter"
"Builders Crafts & Addition","buildersaddition:counter_birch_granite",4818,"Birch Granite Counter"
"Builders Crafts & Addition","buildersaddition:counter_crimson_andesite",4832,"Crimson Andesite Counter"
"Builders Crafts & Addition","buildersaddition:counter_crimson_blackstone",4835,"Crimson Blackstone Counter"
"Builders Crafts & Addition","buildersaddition:counter_crimson_diorite",4833,"Crimson Diorite Counter"
"Builders Crafts & Addition","buildersaddition:counter_crimson_granite",4834,"Crimson Granite Counter"
"Builders Crafts & Addition","buildersaddition:counter_dark_oak_andesite",4824,"Dark Oak Andesite Counter"
"Builders Crafts & Addition","buildersaddition:counter_dark_oak_blackstone",4827,"Dark Oak Blackstone Counter"
"Builders Crafts & Addition","buildersaddition:counter_dark_oak_diorite",4825,"Dark Oak Diorite Counter"
"Builders Crafts & Addition","buildersaddition:counter_dark_oak_granite",4826,"Dark Oak Granite Counter"
"Builders Crafts & Addition","buildersaddition:counter_jungle_andesite",4828,"Jungle Andesite Counter"
"Builders Crafts & Addition","buildersaddition:counter_jungle_blackstone",4831,"Jungle Blackstone Counter"
"Builders Crafts & Addition","buildersaddition:counter_jungle_diorite",4829,"Jungle Diorite Counter"
"Builders Crafts & Addition","buildersaddition:counter_jungle_granite",4830,"Jungle Granite Counter"
"Builders Crafts & Addition","buildersaddition:counter_oak_andesite",4808,"Oak Andesite Counter"
"Builders Crafts & Addition","buildersaddition:counter_oak_blackstone",4811,"Oak Blackstone Counter"
"Builders Crafts & Addition","buildersaddition:counter_oak_diorite",4809,"Oak Diorite Counter"
"Builders Crafts & Addition","buildersaddition:counter_oak_granite",4810,"Oak Granite Counter"
"Builders Crafts & Addition","buildersaddition:counter_spruce_andesite",4812,"Spruce Andesite Counter"
"Builders Crafts & Addition","buildersaddition:counter_spruce_blackstone",4815,"Spruce Blackstone Counter"
"Builders Crafts & Addition","buildersaddition:counter_spruce_diorite",4813,"Spruce Diorite Counter"
"Builders Crafts & Addition","buildersaddition:counter_spruce_granite",4814,"Spruce Granite Counter"
"Builders Crafts & Addition","buildersaddition:counter_warped_andesite",4836,"Warped Andesite Counter"
"Builders Crafts & Addition","buildersaddition:counter_warped_blackstone",4839,"Warped Blackstone Counter"
"Builders Crafts & Addition","buildersaddition:counter_warped_diorite",4837,"Warped Diorite Counter"
"Builders Crafts & Addition","buildersaddition:counter_warped_granite",4838,"Warped Granite Counter"
"Builders Crafts & Addition","buildersaddition:crimson_vertical_slab",4745,"Crimson Panel"
"Builders Crafts & Addition","buildersaddition:crossrail",4919,"Crossrail"
